,code,name,latitude,longitude
,WI49,Blair Airport,44.286841,-91.226542
,WI50,Loeber McDaniel Field,43.398,-89.637602
,WI51,Del Monte Airport,43.3213996887207,-89.3209991455078
,WI52,Schewe Airport,44.6178016662598,-88.6668014526367
,WI53,Desmet Airport,42.9453010559082,-89.8990020751953
,,Corinth Airport,44.999401,-90.149597
,WI55,Broken Prop Airport,43.9860992431641,-88.9834976196289
,WI56,C Jeidy Farms Airport,42.8816986083984,-90.8607025146484
,WI57,Advent Health Durand Heliport,44.621029,-91.962706
,WI58,Winfield Airport,42.5222015380859,-88.0279006958008
,WI59,Burnett General Hospital Heliport,45.7743988037109,-92.6865997314453
,WI60,Deer Haven Ranch Airport,44.8328018188477,-88.4632034301758
,,Ashenfelter Aerodrome,43.3489,-87.994301
,WI62,Sss Aerodrome,43.2695007324219,-87.9981002807617
,WI63,St Joseph's Memorial Hospital Heliport,43.6486015319824,-90.345703125
,WI64,Iola Emergency Heliport,44.506786,-89.134886
,WI65,Dane Airport,43.2221984863281,-89.4682006835938
,,Smilin' Sam's Airport,42.5872,-88.658203
,WI67,Bennet Field,43.8765983582,-88.9007034302
,WI68,Brinsmere Heliport,43.3955001831055,-88.6408996582031
,WI69,Air Troy Estates - Restricted Airport,42.7999992371,-88.3333969116
,WI70,Swan Airport,42.705524,-88.640227
,,Weedhopper Meadow Airport,42.687543,-88.602678
,,Martin Fierro Airport,42.799999,-90.5718
,WI73,Happy Jacks Air Strip,44,-88.8333969116211
,,Pfaffenroth Private Airport,43.924999,-88.667603
,WI75,Bogus Creek Airport,44.4989013671875,-92.2031021118164
,WI76,Maggies Farm LLC Airport,42.948601,-88.775902
,WI77,Willow Creek Airport,43.2070007324219,-88.160400390625
,WI78,Martins Aerodrome,44.4258003234863,-87.9349975585938
,WI79,Town Line Airport,44.8526992797852,-90.5565032958984
,,Kaukauna Community Hospital Heliport,44.269199,-88.269798
,WI81,Rigdon Private Airport,42.5242004394531,-90.5910034179687
,WI82,Kenosha Hospital and Medical Center Heliport,42.5786018371582,-87.8195037841797
,WI83,St Mary's Kewaunee Area Memorial Hospital Heliport,44.4500007629395,-87.5109024047852
,WI84,Johnstown Center Airport,42.6888999938965,-88.8404006958008
,WI85,Omniflight Helicopters Heliport,42.6199989318848,-89.0279006958008
,WI86,Ori Airport,42.6609,-88.135902
,WI87,Pine River Airport,45.2033004761,-89.5243988037
,,Mount Fuji Airport,42.625,-88.450104
,WI89,Lake Geneva Aire Estates Airport,42.5722007751465,-88.367301940918
,,Speedwing Field,44.296101,-90.043701
,WI91,Larson Airport,44.2028007507324,-88.6396026611328
,WI92,Wag-Aero Airport,42.6610984802246,-88.361198425293
,WI93,Meriter/Park Heliport,43.065601348877,-89.4018020629883
,WI94,Army Guard Heliport,43.1267013549805,-89.3410034179687
,WI95,Binzel Airport,42.577797,-88.01405
,WI96,Holy Family Memorial Medical Center Heliport,44.094898223877,-87.6751022338867
,WI97,Mathaire Field,43.2578010559082,-89.0647964477539
,WI98,Blackburn Airport,42.8582992553711,-89.1973037719727
,WI99,Meier Airport,42.8135986328125,-88.9971008300781
,WIPM,Menggala Airport,-4.48943996429,105.217002869
,WICJ,Semplak Atang Senjaya Airport,-6.540278,106.755278
,WICK,Margahayu Airport,-6.98277997971,107.572998047
,WIAP,Banyumas Airport,-6.46484994888306,105.96900177002
,WIBB,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,0.460786014795303,101.444999694824
,WIBD,Pinang Kampai Airport,1.609114,101.433492
,WIBJ,Japura Airport,-0.352808,102.334999
,WIBR,Rokot Airport,-2.100349,99.704319
,WIBS,Sungai Pakning Bengkalis Airport,1.37000000476837,102.139999389648
,WIBT,Sei Bati Airport,1.0527,103.3931
,WICA,Kertajati International Airport,-6.648924,108.166692
,WIRR,Budiarto Airport,-6.293171,106.57
,WICC,Husein Sastranegara International Airport,-6.90062999725342,107.575996398926
,WICD,Penggung Airport,-6.75614023209,108.540000916
,WICM,Cibeureum Airport,-7.34660005569,108.246002197
,,RAF Wildenrath,51.1141,6.2151
,WIDD,Hang Nadim International Airport,1.12102997303,104.119003296
,WIDE,Pasir Pangaraan Airport,0.8454310297966,100.370002746582
,WIDL,Letung Airport,2.964167,105.754444
,WIDM,Tarempa Airport,3.34812,106.258003
,WIDN,Raja Haji Fisabilillah International Airport,0.922683000565,104.531997681
,WIDS,Dabo Airport,-0.47918900847435,104.579002380371
,WIGM,Muko Muko Airport,-2.54186,101.087997
,WIHH,Halim Perdanakusuma International Airport,-6.26661014556885,106.890998840332
,WIHP,Pondok Cabe Air Base,-6.33695983886719,106.764999389648
,WIII,Soekarno-Hatta International Airport,-6.1255698204,106.65599823
,WIHK,Kalijati Airport,-6.53139019012,107.658996582
,,Pelabuhan Ratu Airport,-6.982321,106.540457
,WIKK,Depati Amir Airport,-2.1622,106.139
,WIKL,Silampari Airport,-3.288165,102.91449
,WILL,Radin Inten II International Airport,-5.240556,105.175556
,WILP,Muhammad Taufiq Kiemas Airport,-5.211562,103.936501
,WIMA,Labuhan Bilik Airport,2.51290011405945,100.179000854492
,WIMB,Binaka Airport,1.16628,97.704327
,WIME,Aek Godang Airport,1.4001,99.430496
,WIMG,Tabing Airport,-0.874989,100.351997
,WIMH,Helvetia Airport,3.68305993080139,98.6442031860352
,WIMK,Soewondo Air Force Base,3.559167,98.671111
,WIML,Kisaran Airport,2.97379,99.600998
,WIMM,Kualanamu International Airport,3.64177,98.885307
,WIMN,Silangit Airport,2.25973,98.991898
,WIMP,Sibisa Airport,2.6666669845581,98.933334350586
,,Pematangsiantar Airport,2.949968,99.050009
,WIMS,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145
,WIMT,Tebing Tinggi Airport,3.36666703224182,99.1166687011719
,WIOB,Bengkayang Airport,0.833333015441895,109.483329772949
,WIKT,H A S Hanandjoeddin International Airport,-2.74572,107.754997
,WIOG,Nanga Pinoh Airport,-0.34886899590492,111.74800109863
,WIOI,Singkawang Airport,1.07568001747131,109.688003540039
,WIOK,Rahadi Osman Airport,-1.81664,109.962997
,WIDO,Ranai Airport,3.90871,108.388
,WIOO,Supadio Airport,-0.150710999965668,109.403999328613
,WIOP,Pangsuma Airport,0.83557802438736,112.936996459961
,WIOS,Sintang(Susilo) Airport,0.063619002699852,111.472999572754
,WIJJ,Sultan Thaha Airport,-1.63802,103.643997
,WIPD,Banding Agung Airport,-4.78702,103.932999
,WIPF,Kuala Tungkal Airport,-0.816667020320892,103.466667175293
,WIPI,Muara Bungo Airport,-1.1278,102.135
,WIGG,Fatmawati Soekarno Airport,-3.8637,102.338997
,WIPO,Gatot Subrato Airport,-4.39176988601685,104.401000976563
,WIPP,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147
,WIPQ,Pendopo Airport,-3.2860701084137,103.879997253418
,WIEE,Minangkabau International Airport,-0.786917,100.280998
,WIPV,Keluang Airport,-2.640962,103.914557
,WIPY,Bentayan Airport,-4.0225,103.379167
,WITA,Teuku Cut Ali Airport,3.16904,97.288299
,WITN,Maimun Saleh Airport,5.874668,95.33967
,WITC,Cut Nyak Dhien Airport,4.040631,96.253538
,WITG,Lasikin Airport,2.410916,96.326766
,WITK,Rembele Airport,4.72113,96.851943
,WITL,Lhok Sukon Airport,5.06950998306274,97.2592010498047
,WITM,Malikus Saleh Airport,5.22667980194092,96.9503021240234
,WITS,Seumayam Airport,3.75,96.6333312988281
,WITT,Sultan Iskandar Muda International Airport,5.52287202401,95.4206371307
,WJBK,Berkeley Municipal Heliport,37.8666,-122.3065
,WMAA,Bahau Airport,2.81667,102.417
,WMAB,Batu Pahat Airport,1.74666,102.987976
,WMAC,Benta Airport,4.048643,101.985569
,WMAD,Bentong Airport,3.550811,101.894041
,WMAE,Bidor Airport,4.11638879776001,101.281997680664
,WMAG,Dungun Airport,4.78629016876221,103.38200378418
,WMAH,Grik Airport,5.432849,101.123658
,WMAJ,Jendarata Airport,3.89971995353699,100.948997497559
,WMAL,Kuala Kerai Airport,5.53868007659912,102.194999694824
,WMAN,Sungai Tiang Airport,4.33027791976929,102.394996643066
,WMAP,Kluang Airport,2.04138994217,103.306999207
,WMAQ,Labis Airport,2.38024,103.03393
,WMAU,Mersing Airport,2.389148,103.874183
,WMAV,Muar / Bakri Airport,2.05215,102.65795
,WMAZ,Segamat Airport,2.498023,102.839756
,WMBA,Sitiawan Airport,4.2222,100.6993
,WMBB,Sungai Petani Airport,5.623781,100.541963
,WMBE,Semantan Airport,3.480521,102.377901
,WMBF,Ulu Bernam Airport,3.740934,101.168504
,WMBH,Pengkalan Hulu Airport,5.695909,100.996797
,WMBI,Taiping (Tekah) Airport,4.866432,100.715381
,WMBT,Pulau Tioman Airport,2.81818,104.160004
,WMGK,Gong Kedak Airport,5.79957008361816,102.484001159668
,WMKA,Sultan Abdul Halim Airport,6.18967008590698,100.398002624512
,WMKB,RMAF Butterworth Air Base,5.46592,100.390999
,WMKC,Sultan Ismail Petra Airport,6.16685009002686,102.292999267578
,WMKD,Kuantan Airport,3.77538990974426,103.208999633789
,WMKE,Kerteh Airport,4.5372200012207,103.427001953125
,WMKF,Simpang Airport,3.11225008964539,101.703002929688
,WMKI,Sultan Azlan Shah Airport,4.56796979904175,101.092002868652
,WMKJ,Senai International Airport,1.64131,103.669998
,WMKK,Kuala Lumpur International Airport,2.745579957962,101.70999908447
,WMKL,Langkawi International Airport,6.32973003387451,99.7286987304688
,WMKM,Malacca Airport,2.2633600235,102.251998901
,WMKN,Sultan Mahmud Airport,5.38263988494873,103.102996826172
,WMKP,Penang International Airport,5.29714012145996,100.277000427246
,WMLH,TLDM Lumut Heliport,4.233307,100.616276
,WMLU,Lutong Airport,4.44999980926514,114
,WMPA,Pulau Pangkor Airport,4.24471998214722,100.553001403809
,WMPR,LTS Pulau Redang Airport,5.764804,103.004942
,WMSA,Sultan Abdul Aziz Shah International Airport,3.13057994842529,101.549003601074
,WN00,Kimshan Ranch Airport,47.8400993347168,-122.860000610352
,WN01,Seattle Private Number One Heliport,47.621226,-122.343226
,WN02,Mile Bluff Medical Center Heliport,43.782299041748,-90.075798034668
,WN03,Van Der Vaart Airport,43.6786003112793,-87.7256011962891
,WN04,Erickson Ranch Airport,48.39314,-118.09803
,WN05,Harris Airport,46.5148010253906,-122.791999816895
,WN06,Providence Southgate Medical Park Heliport,46.055942,-118.329508
,WN07,Decatur Shores Airport,48.4998016357,-122.814002991
,WN08,Kendall Airstrip,48.9147987365723,-122.112998962402
,WN09,Bucky's Airpark,44.1643981934,-89.508102417
,WN10,Mount St Helens Aero Ranch Airport,45.992882,-122.379992
,WN11,Red Roof Airport,45.5858001708984,-88.0037002563477
,WN12,Fishtrap Heliport,47.149299621582,-122.870002746582
,WN13,Vaughan Ranch Airfield,47.465022,-122.568262
,WN14,Pete's Airport,47.8415985107422,-117.446998596191
,WN15,Burnett Landing Airport,47.1296997070313,-122.055999755859
,WN16,KOMO TV Heliport,47.619572,-122.348642
,WN17,Hoverhawk Ranch Airport,47.3398017883301,-120.31600189209
,WN18,Becker's Landing Airport,48.4567985534668,-122.539001464844
,,Gig Harbor Seaplane Base,47.339801,-122.589996
,2WN2,Silver Lake Seaplane Base,45.584716,-91.924324
,WN20,Van De Plasch Airport,47.8722991943359,-121.922996520996
,WN21,Lawson Airpark,48.0815010070801,-123.398002624512
,WN22,Lake Union Heliport,47.6523017883301,-122.322998046875
,WN23,Grand View International Airport,48.1017990112305,-123.180000305176
,WN24,Cougar Flat Airstrip,46.295684,-122.950659
,WN25,Mayo Clinic Health System-Red Cedar Heliport,44.883805,-91.900894
,WN26,Schoepflin Airport,46.8849983215332,-117.077003479004
,,Redoft Airport,44.079201,-87.9757
,WN28,Sunny Slope Runway Airport,44.9827995300293,-87.3095016479492
,WN29,Blue Ribbon Airport,48.1304016113281,-123.207000732422
,,Clinesmith Ranch Airport,46.919899,-118.092003
,WN31,Slinkard Airfield,46.603059,-119.062589
,WN32,Newport Community Hospital Heliport,48.1819000244141,-117.049003601074
,WN33,Columbia Ag 2 Airport,46.3804016113,-118.987998962
,,Ethel International Airport,46.530427,-122.686658
,WN35,Meadow Mist Airport,48.9086990356445,-122.565002441406
,WN36,Kari Field,46.9690017700195,-122.820999145508
,WN37,McLaughlin Heliport,48.1106,-123.323996
,WN38,Ross Complex Heliport,45.6682014465332,-122.643997192383
,WN39,Knutson Field,43.4818992614746,-89.3200988769531
,WN40,Coupeville Airpark,48.1903991699219,-122.642997741699
,WN41,Redfern Aerodrome,47.3044013977051,-117.96199798584
,WN42,Flying H Ranch Airport,47.1837997436523,-122.120002746582
,WN43,Lower Granite Dam Heliport,46.6613006591797,-117.438003540039
,WN44,Podeweltz Airport,45.2393989562988,-89.5690002441406
,WN45,Take Five Airport,46.780093,-120.445226
,,Battle Creek Airport,43.067501,-88.508698
,WN47,Bear Valley Skyranch Airport,47.0816993713379,-123.269996643066
,WN48,Kimbrel Farm Airport,46.7904014587402,-123.309997558594
,WN49,Blue Heron Field,48.121799,-123.087997
,WN50,St Joseph Hospital Heliport,47.24456,-122.447594
,WN51,Bayview Farms Airport,48.5209007263184,-122.464996337891
,WN52,Cougar Heliport,46.049477,-122.303046
,WN53,Frontier Airpark,48.1104011535645,-122.061996459961
,WN54,Ellerport Airport,47.7349014282227,-117.070999145508
,WN55,Randle-Kiona Airpark,46.5115013122559,-122.005996704102
,WN56,Columbia Basin Hospital Heliport,47.3143005371094,-119.547996520996
,WN57,Bade Rotor and Wing Svc. Heliport,46.9248008728027,-123.01000213623
,WN58,Capitol Medical Center Heliport,47.043399810791,-122.950996398926
,WN59,Nelsons Nitch Airport,46.53760147,-122.7180023
,WN60,Swanton Ultralightport,48.140598,-123.188004
,WN61,Tai's Landing Airport,47.7252006530762,-117.279998779297
,WN62,Auburn Fire Department Heliport,47.3186988830566,-122.21900177002
,WN63,Bristol Airport,42.5367012023926,-88.0039978027344
,WN64,J K D Farms Airport,46.9743003845215,-120.46199798584
,WN65,My Airport,46.97523,-123.476737
,WN66,Cranberry International Seaplane Base,45.8512992858887,-89.4512023925781
,WN67,Southwest Washington Medical Center Heliport,45.6230010986328,-122.580001831055
,WN68,Aurora Memorial Hospital of Burlington Heliport,42.6735992432,-88.28150177
,WN69,Leach Farms Heliport,42.6488990783691,-88.1867980957031
,,Northwest Helicopters Heliport,46.9748,-122.900002
,WN71,Evans Heliport,47.6304016113281,-122.176002502441
,WN72,Kinch Farms Airport,46.8648986816406,-118.324996948242
,WN73,St Joseph Hospital Main Campus Heliport,48.774562,-122.473971
,WN74,Burnt Ridge Airstrip,46.5853996276856,-122.625999450684
,WN75,Erin Aero Airport,43.244701385498,-88.3722991943359
,WN76,Bergseth Field,47.243799,-121.924317
,WN77,Wnp-2 Plant Support Facility Heliport,46.464298248291,-119.341003417969
,WN79,Haley Heliport,47.7079010009766,-122.524002075195
,WN80,Walters Arv Ultralightport,46.097900390625,-122.86499786377
,WN81,Ice Harbor Dam Heliport,46.252705,-118.878503
,WN82,Ferry County Memorial Hospital Heliport,48.6526985168457,-118.730003356934
,,Telephone Utilities/TIW Heliport,47.3312,-122.601997
,WN84,Lower Monumental Dam Heliport,46.5690002441406,-118.537002563477
,WN85,Morrisonville International Airport,43.2747001647949,-89.3504028320313
,WN86,St Croix Valley Airport,45.2639007568359,-92.6215972900391
,WN87,Bryan Airport,47.2085990905762,-122.093002319336
,WN88,Martin Airport,46.5192985534668,-124.031997680664
,,Lee's Airport,47.887699,-117.344002
,WN90,Taylorport Airport,45.375,-91.2918014526367
,WN91,Evans Heliport,47.6743011474609,-122.073997497559
,WN92,Sky Meadows Airpark,47.6085014343262,-117.180999755859
,WN93,Park 90 Heliport,47.5844993591309,-122.325996398926
,WN94,East Adams Rural Hospital Heliport,47.1214981079102,-118.372001647949
,,Brown Boy Airport,46.884899,-119.890999
,WN96,Misty Isle Farms Heliport,47.404572,-122.488236
,WN97,Froedtert Pleasant Prairie Hospital Heliport,42.563713,-87.923815
,WN98,Florida North Airport,45.6594009399414,-91.5224990844727
,WN99,Hayes Road Airport,44.6571998596191,-91.8086013793945
,AYWH,Wanuma Airport,-4.8961,145.3213
,WPAT,Atauro Airport,-8.243133,125.606378
,WPDB,Suai Airport,-9.30331039428711,125.287002563477
,WPDH,Dili City Heliport,-8.55900001526,125.537002563
,WPDL,Presidente Nicolau Lobato International Airport,-8.54640007019,125.526000977
,WPEC,Cakung Airport,-8.48902988434,126.401000977
,WPFL,Fuiloro Airfield,-8.447964,126.987362
,WPMN,Maliana Airport,-8.97224,125.214996
,WPOC,Rota Do Sândalo Oecusse Airport,-9.19806,124.343002
,WPVQ,Viqueque Airport,-8.88379955291748,126.373001098633
,WRBU,Buntok Airport,-1.73250997066,114.838996887
,WATA,AA Bere Tallo (Haliwen) Airport,-9.074841,124.903285
,WRKJ,Mena Airport,-9.18388938903809,124.589164733887
,WATL,Gewayentana Airport,-8.274424,123.002
,WRKM,Kalabahi Airport,-8.21666717529297,124.566665649414
,WRKN,Naikliu Airport,-9.49547004699707,123.794998168945
,WATR,David Constantijn Saudale Airport,-10.7673,123.0747
,WALA,Sanggata/Sangkimah Airport,0.3847,117.543
,WALB,Long Bawan Airport,3.9028,115.6921
,WALC,Bontang Airport,0.119691,117.474998
,WALF,Nunukan Airport,4.13333333333,117.666666667
,WRLH,Tanah Grogot Airport,-1.91013002396,116.202003479
,WRLJ,Tanjung Bara Airport,0.5605,117.64435
,WALN,Long Mawang Airport,1.7992,114.9043
,WALP,Long Apung Airport,1.704486,114.970297
,WRLU,Sangkulirang Airport,1.00089001656,117.996002197
,WALW,Muara Wahau Airport,1.1213,116.851
,WALY,Senipah Heliport,-0.975679,117.147701
,,Tanjung Perak Airport,-7.22,112.72
,,Lalomalava Airport,-14.031827,-171.435114
,WS01,Archie's Seaplane Base,42.7374992370605,-89.0708999633789
,WS02,Polish Paradise Airport,43.7425003051758,-89.7160034179688
,WS03,St Mary's Hospital of Milwaukee Heliport,43.0616989135742,-87.8792037963867
,WS04,Zanadu Airport,44.0325012207031,-89.8650970458984
,,Lonely Pines Airport,45.4772,-90.625098
,WS06,Springstead Airport,45.9877014160156,-90.1634979248047
,WS07,J.B. Heliport,43.6272010803223,-89.7851028442383
,,Five Corners Airways Airport,44.417999,-88.376999
,WS09,Rox Airport,44.0133018493652,-89.5248031616211
,WS10,Casey Lake Airport,44.4080009460449,-89.0158996582031
,WS11,Frievalt Airport,45.1002998352051,-88.1333999633789
,WS12,Elert Airport,43.2644004821777,-89.3231964111328
,WS13,Cloud Dancer Private Airport,45.3119010925293,-91.5896987915039
,WS14,Lake Ell Field,44.4640998840332,-89.3587036132812
,WS15,Mill House Field,43.4952011108399,-89.2654037475586
,WS16,Scherrico Meadows Airport,44.8471984863281,-89.8014984130859
,WS17,Pioneer Airport,43.985045,-88.576083
,WS18,Aurora Sheboygan Memorial Medical Center Heliport,43.771900177002,-87.7102966308594
,WS19,Petit Cache Airport,46.8935012817383,-90.8207015991211
,WS20,Young Tactical Landing Site Airport,43.95299912,-90.66259766
,WS21,Community Memorial Hospital Heliport,43.1638984680176,-88.1395034790039
,WS22,Wolfgram Airport,44.3946990966797,-88.6894989013672
,WS23,R & S Landing Strip,45.2160987854,-89.7472000122
,WS24,Round Lake Seaplane Base,46.0069007873535,-91.3104019165039
,WS25,Shangrila Airport,45.581600189209,-87.8453979492187
,WS26,Ranch Side Airport,44.3591995239258,-87.6070022583008
,WS27,Uw Hospital & Clinics Heliport,43.0758018493652,-89.4328994750977
,WS28,Coleman Airport,43.5536003112793,-89.3898010253906
,WS29,Tachick Field,45.1203002929688,-88.1434020996094
,WS30,Hexum Flight Park Ultralightport,45.1890983581543,-92.5483016967774
,WS31,Otto-Gibbons Airport,44.2778015136719,-87.9445037841797
,WS32,Prescott Field,43.4836006164551,-89.2947998046875
,WS33,Storytown Airfield,42.9091987609863,-89.4509963989258
,WS34,Fort Atkinson Memorial Hospital Heliport,42.9314002990723,-88.8282012939453
,WS35,Theda Clark Regional Medical Center Heliport,44.18780136,-88.45320129
,WS36,Swan Field,44.2714004516602,-89.4371032714844
,WS37,Memorial Community Hospital Heliport,42.8400001525879,-89.07080078125
,WS38,Luther Hospital Heliport,44.813764,-91.512069
,WS39,Pinewood Air Park,45.6994018554687,-89.6623992919922
,WS40,Mercy Hospital Heliport,42.6883010864258,-89.032600402832
,WS41,Rusmar Farms Airport,45.0121994018555,-92.5513000488281
,WS42,Owen-Withee Airport,44.9500007629395,-90.60009765625
,WS43,Birch Creek Airport,44.3554992675781,-88.0584030151367
,WS44,Diderrich Ranch Airport,45.5365982055664,-90.7049026489258
,WS45,Circle K Airport,45.3415985107422,-89.6745986938477
,WS46,J & L Aviation Airport,43.8310012817383,-88.8887023925781
,WS47,St Joseph's Hospital Heliport,44.9496994018555,-91.3610000610352
,WS48,Memorial Hospital Heliport,43.13330078125,-90.7079010009766
,WS49,Christie Aerodrome,42.9067001342773,-88.8776016235352
,WS50,Mercy Medical Center Heliport,44.0237007141113,-88.5227966308594
,WS51,Leeward Farm Airport,43.3527984619141,-90.6809997558594
,WS52,"SSM Health, St. Marys Hospital - Madison Heliport",43.059129,-89.402404
,WS53,St Mary's Medical Center Heliport,42.730598449707,-87.8268966674805
,WS54,Reedsburg Area Medical Center Heliport,43.550063,-89.992173
,WS55,Barten Airport,42.5175018310547,-88.7453994750977
,WS56,St Nicholas Hospital Heliport,43.7613983154297,-87.7490005493164
,WS57,Westosha Emergency Center Heliport,42.5424995422363,-88.1704025268555
,WS58,Spooner Hospital Heliport,45.8258018493652,-91.8956985473633
,WS59,Door County Memorial Hospital Heliport,44.8321990966797,-87.3531036376953
,WS60,Vern Air Park,44.9338989257813,-90.8310012817383
,WS61,Tomah Memorial Hospital Heliport,43.9846992492676,-90.5154037475586
,WS62,Sugar Ridge Airport,42.9636001586914,-89.5810012817383
,WS63,Memorial Medical Center Heliport,46.567798614502,-90.8904037475586
,WS64,Schiffmann Seaplane Base,45.8880996704102,-89.5328979492188
,WS65,Aspirus Wausau Hospital Heliport,44.966863,-89.666795
,WS66,Froedtert West Bend Hospital Heliport,43.355172,-88.193876
,WS67,Vietmeier Airport,46.7999000549316,-91.2085037231445
,WS68,Krist Island Airport,43.7816009521484,-89.3078994750977
,WS69,Log Cabin Airport,44.5750007629395,-91.5470962524414
,WS70,Marshfield Medical Center/Beaver Dam Heliport,43.449788,-88.825203
,WS71,Flying J Airport,45.4305000305176,-92.6155014038086
,WS72,Cain's Field,44.8527984619141,-88.0120010375977
,WS73,Big Foot Farms Heliport,42.5209007263184,-88.5767974853516
,WS74,Al's Airway Airport,43.1631011962891,-88.8245010375977
,WS75,Waupun Memorial Hospital Heliport,43.631401062,-88.7457962036
,WS76,Black Dog Farm Airport,44.4706993103027,-88.8245010375977
,WS77,Circle T Airport,45.6839981079102,-92.6871032714844
,WS78,River Valley Airport,45.5503005981445,-89.4878005981445
,WS79,Indianhead Medical Center Heliport,45.74169921875,-91.9269027709961
,WS81,Alpha Hotel Airport,45.9480018615723,-92.1084976196289
,WS82,Johnson Island Seaplane Base,45.1267013549805,-88.4432983398438
,WS87,Port Field,48.331869,-120.058253
,WS89,Appleton Medical Center Heliport,44.279,-88.393091
,WS91,Sky Hollow Airport,43.2085990905762,-90.6636962890625
,WS96,Hughes Airport,42.6208000183105,-89.7673034667969
,WS98,St Joseph's Hospital Heliport,44.6772003173828,-90.1797027587891
,AYIW,Wasua Airport,-8.2836,142.8697
,WSAC,Changi Air Base (East),1.3441400528,104.009002686
,WSAG,Sembawang Air Base,1.42526,103.813004
,WSAP,Paya Lebar Air Base,1.3604199886322,103.910003662109
,WSAT,Tengah Air Base,1.387561,103.708291
,POWS,Steamboat Bay Seaplane Base,55.532662,-133.638167
,,San Juan /Uganik/ Seaplane Base,57.7304,-153.320999
,WSM,Wiseman Airport,67.4046020508,-150.123001099
,WSSL,Seletar Airport,1.4169499874115,103.86799621582
,WSSS,Singapore Changi Airport,1.35019,103.994003
,WT00,Grays Harbor Community Hospital Heliport,46.979706,-123.847139
,WT01,Hillcrest Farms Airport,46.949167,-120.481111
,WT02,Hammer EVOC Skid Pad Heliport,46.358056,-119.333612
,,River View Airpark,47.8997,-119.8962
,WT04,Silverbird Airport,47.517222,-117.534166
,WT21,Deer Park / Radial Flyer Airport,47.894536,-117.439807
,WT22,Graves Field Heliport,47.658056,-122.298333
,WT24,Reed Airport,47.522778,-117.538055
,WT28,Kiwi Air Heliport,46.42658,-117.058209
,WT33,Skid Row Seaplane Base,46.422447,-117.080953
,WT34,US Border Patrol Blaine Heliport,48.975661,-122.721298
,WT37,Lockwood Dry Coulee Airport,48.368734,-119.616582
,WT44,Michair Airport,46.177333,-123.385
,WT51,Fire District 3 Heliport,46.524478,-122.471422
,WT70,Diablo Heliport,48.713753,-121.141187
,WT77,Rocky Bay Airport,47.355222,-122.790278
,WT88,Hill Airport,46.841,-117.056281
,AYWC,Wantoat Airport,-6.1325,146.467777778
,AYVW,Wuvulu Island Airport,-1.73611111111,142.836666667
,ZGWZ,Wuzhou Xijiang Airport,23.40316,111.09331
,WV00,Deer Creek Farm Airport,38.4707984924316,-79.8005981445313
,WV01,Lee Massey Airport,38.1292991638184,-81.0537033081055
,WV02,St Mary's Hospital Heliport,38.4311981201172,-82.4003982543945
,WV03,Lee Norse Nr 2 Heliport,37.7834014892578,-81.1165008544922
,WV04,Beckley ARH Hospital Heliport,37.799476,-81.167706
,WV05,Va Medical Center Heliport,39.415901184082,-77.9132995605469
,WV06,Lost Mountain Airport,39.285099029541,-78.7382965087891
,WV07,State Police Heliport,38.3825988769531,-81.7595977783203
,WV08,Island Airport,38.2168006896973,-81.533203125
,WV09,Mike Ferrell Field,37.5587005615234,-81.350700378418
,WV10,Peterstown Airport,37.4011993408203,-80.8072967529297
,WV11,Swope Farm Airport,37.5665016174316,-81.6193008422852
,WV12,Mallory Airport,38.3350982666016,-81.7317962646484
,WV13,Minnick's Heliport,38.5708999633789,-82.0624008178711
,WV14,Walker I Heliport,38.2279014587402,-81.5328979492188
,WV15,Gerstell Farms Airport,39.4833984375,-78.926399230957
,WV16,Cng Division 4 Heliport,39.2731018066406,-80.3788986206055
,WV17,Michaels Farms Airport,39.3933982849121,-78.1557998657227
,WV18,Miller Field,39.4084014892578,-79.0136032104492
,WV19,Moore Field,39.4448013305664,-79.6892013549805
,WV20,Wetzel County Hospital Heliport,39.681186,-80.848705
,WV21,Needwood Farm Airport,39.329756,-77.796221
,WV22,Green Landings Airport,39.5746994018555,-77.9714965820313
,,Louis Bennett Field,39.091499,-80.469498
,WV24,Allegheny Mining Heliport,39.3193016052246,-79.1716995239258
,WV25,Mount Storm Heliport,39.2314987182617,-79.2186965942383
,WV26,Glade Springs Heliport,37.7246017456055,-81.0970001220703
,WV27,Cabell Huntington Hospital Heliport,38.4103012084961,-82.4282989501953
,WV28,Ruth Field,39.3245010375977,-80.3967971801758
,WV29,Valley Point Airport,39.5797996520996,-79.6498031616211
,WV30,Rainelle Airport,37.9486999511719,-80.7164993286133
,WV31,Pratt Mining Heliport,37.8336982727051,-80.4366989135742
,WV32,New River Gorge Airport,38.0890007019043,-81.0651016235352
,WV33,Beckley Hotel Heliport,37.7929000854492,-81.2123031616211
,WV34,Bluefield Regional Medical Center Heliport,37.2546005249023,-81.2337036132812
,WV35,Pomeroy-Mason Seaplane Base,39.0223007202148,-82.0234985351562
,WV36,Alloy Heliport,38.1386985778809,-81.2776031494141
,WV37,New Martinsville Seaplane Base,39.6358985900879,-80.8703994750977
,WV38,West Parkersburg Seaplane Base,39.2653999328613,-81.5859985351563
,WV39,Ravenswood Seaplane Base,38.9519996643066,-81.7732009887695
,WV40,St Mary's Seaplane Base,39.4137001037598,-81.1997985839844
